<<<<<<< HEAD
year,month,store_id,country,name_of_repairitem
2019,9,484,Australia,Screen (Digitizer+LCD) Replacement
2019,10,484,Australia,Screen (Digitizer+LCD) Replacement 
2019,11,484,Australia,Screen (Digitizer+LCD) Replacement
2019,12,484,Australia,iPhone XR screen Replacement 
2020,1,484,Australia,Screen (Digitizer + LCD) Replacement
2020,2,484,Australia,Back Glass Replacement 
2020,3,484,Australia,Back Glass Replacement 
2020,4,484,Australia,Screen (Digitizer+LCD) Replacement Copy 
2020,5,484,Australia,screen replacment 
2020,6,484,Australia,Screen (Digitizer+LCD) Replacement OEM
2020,7,484,Australia,screen replacement
2020,8,484,Australia,Battery Original
2020,9,484,Australia,Front Screen Replacement
2020,10,484,Australia,Battery Replacement 
2020,11,484,Australia,Screen (Digitizer+LCD) Replacement Copy
2020,12,484,Australia,Ear Speaker
2019,1,494,Australia,CHARGING PORT REPLACEMENT (BLACK)
2019,2,494,Australia,BATTERY REPLACEMENT
2019,3,494,Australia,LCD + DIGITIZER REPLACEMENT-NQ (WHITE)
2019,4,494,Australia,"LCD + DIGITIZER REPLACEMENT (BLACK), BACK GLASS REPLACEMENT (BLACK), BATTERY REPLACEMENT"
2019,5,494,Australia,OTHER
2019,6,494,Australia,"LCD + DIGITIZER REPLACEMENT-NQ (BLACK), BATTERY REPLACEMENT"
2019,7,494,Australia,LCD + DIGITIZER REPLACEMENT-NQ (WHITE)
2019,8,494,Australia,WATER/LIQUID CLEAN UP
2019,9,494,Australia,LCD + DIGITIZER REPLACEMENT-AM (BLACK)
2019,10,494,Australia,CHARGING PORT REPLACEMENT
2019,11,494,Australia,BATTERY REPLACEMENT
2019,12,494,Australia,LCD + DIGITIZER REPLACEMENT (BLACK)
2020,1,494,Australia,LCD + DIGITIZER REPLACEMENT-NQ (WHITE)
2020,2,494,Australia,BATTERY REPLACEMENT
2020,3,494,Australia,"LCD + DIGITIZER REPLACEMENT-NQ (BLACK), BATTERY REPLACEMENT"
2020,4,494,Australia,BATTERY REPLACEMENT
2020,5,494,Australia,BATTERY REPLACEMENT
2020,6,494,Australia,LCD + DIGITIZER REPLACEMENT-AM (BLACK)
2020,7,494,Australia,OTHER
2020,8,494,Australia,OTHER
2020,9,494,Australia,OTHER
2020,10,494,Australia,REAR CAMERA LENS (GLASS ONLY)
2020,11,494,Australia,DIGITIZER/TOUCH SCREEN REPLACEMENT (BLACK)  (RISK OF HOME BUTTON DAMAGE & TOUCH ID MAY NOT WORK)
2020,12,494,Australia,UNLOCKING
2019,1,542,Australia,Power Switch / Lock Button Replacement
2019,2,542,Australia,Water Damage Repair
2019,3,542,Australia,Update 
2019,4,542,Australia,Samsung Service Center Screen Replacement 
2019,5,542,Australia,NCC ColourX Screen Replacement (Lifetime Warranty)
2019,6,542,Australia,Charger Port Replacement
2019,7,542,Australia,Battery Replacement
2019,8,542,Australia,Samsung at home battery replacement
2019,9,542,Australia,Battery Replacement
2019,10,542,Australia,Diagnosis
2020,7,542,Australia,Battery Replacement
2019,1,546,Australia,iPhone 6 Black Screen AM (Digitizer+LCD) Replacements
2019,2,546,Australia,iPhone 6S White Screen AM (Digitizer+LCD)
2019,3,546,Australia,iPad Air 2 Black Complete Screen
2019,4,546,Australia,iPhone 7 White Screen AM (Digitizer+LCD)
2019,5,546,Australia,iPhone 7 Plus Black Screen AM (Digitizer+LCD)
2019,6,546,Australia,iPhone 7 Plus White Screen AM (Digitizer+LCD)
2019,7,546,Australia,iPhone SE Black OEM (Digitizer+LCD) Screen
2019,8,546,Australia,Galaxy J5 Pro Black Screen (Digitizer+LCD)
2019,9,546,Australia,iPhone 6S Black Screen (Digitizer+LCD)
2019,10,546,Australia,Acer 13.3-inch FHD IPS LED panel Screen
2019,11,546,Australia,"Galaxy S7 Black Screen (Digitizer+LCD), Galaxy S7 Black Back battery cover"
2019,12,546,Australia,iPhone 6S Compatible (Digitizer+LCD) Black Screen
2020,1,546,Australia,"iPhone X Aftermarket Black Screen (Digitizer+LCD), iPhone X Original Battery"
2020,2,546,Australia,iPhone 7 Compatible (Digitizer+LCD) Black Screen
2020,3,546,Australia,iPhone 6S Plus Compatible (Digitizer+LCD) White Screen
2020,4,546,Australia,"iPhone 8 Plus Compatible (Digitizer+LCD) Black Screen, iPhone 8 Plus Premium Battery"
2020,5,546,Australia,iPhone XS Aftermarket Black Screen (Digitizer+LCD)
2020,6,546,Australia,"Acer Aspire 3 Slim HD Screen Panel  LED 15.6"""
2020,7,546,Australia,Sony Xperia XZ Premium Black Screen (Digitizer+LCD)
2020,8,546,Australia,iPhone 6S Premium Battery Repair
2020,9,546,Australia,iPhone 6S Premium Battery Repair
2020,10,546,Australia,Laptop 2GB RAM Upgrade
2020,11,546,Australia,iPhone 7 Compatible (Digitizer+LCD) White Screen
2020,12,546,Australia,"Microsoft Surface Pro 3 Tablet Black Screen (Digitizer+LCD), Microsoft Surface Pro 3 Premium Charget"
2019,1,558,Ireland,Battery Replacement
2019,2,558,Ireland,UNLOCKING
2019,3,558,Ireland,charging port 
2019,4,558,Ireland,digitizer
2019,5,558,Ireland,Digitizer+LCD 
2019,6,558,Ireland,charging port 
2019,7,558,Ireland,Screen (Digitizer+LCD) Replacement
2019,8,558,Ireland,Digitizer+LCD 
2019,9,558,Ireland,Screen (Digitizer+LCD) Replacement
2019,10,558,Ireland,charging port
2019,11,558,Ireland,charging port
2019,12,558,Ireland,battery
2020,1,558,Ireland,earphone jack 
2020,2,558,Ireland,charging port
2020,3,558,Ireland,Screen Replacement
2020,6,558,Ireland,google play service
2020,7,558,Ireland,Screen Replacement
2020,8,558,Ireland,Screen Replacement
2020,9,558,Ireland,Screen Replacement
2020,10,558,Ireland,Screen Replacement
2020,11,558,Ireland,Screen Replacement
2020,12,558,Ireland,Screen Replacement
2019,1,566,United Kingdom,Cracked /Damaged Screen Repair Service
2019,2,566,United Kingdom,charging issues /ctype port 
2019,3,566,United Kingdom,"Cracked /Damaged Screen Repair Service, Replace Battery"
2019,4,566,United Kingdom,"Damaged Cracked Screen Service, Back Camera Glass "
2019,5,566,United Kingdom,Cracked /Damaged Screen Repair Service
2019,6,566,United Kingdom,"Battery Replaced , Cracked /Damaged Screen Repair Service, Housing Complete"
2019,7,566,United Kingdom,charging issues diagnostics
2019,8,566,United Kingdom,Cracked /Damaged Screen Repair Service
2019,9,566,United Kingdom,Cracked /Damaged Screen Repair Service
2019,10,566,United Kingdom,Cracked /Damaged Screen Repair Service
2019,11,566,United Kingdom,Cracked /Damaged Screen Repair Service
2019,12,566,United Kingdom,Cracked /Damaged Screen Repair Service
2020,1,566,United Kingdom,Cracked /Damaged Screen Repair Service
2020,2,566,United Kingdom,unlock from 02
2020,3,566,United Kingdom,Replace Battery
2020,4,566,United Kingdom,Cracked Damaged Screen Service
2020,5,566,United Kingdom,computer 
2020,6,566,United Kingdom,Cracked Damaged Screen Service
2020,7,566,United Kingdom,Replaced Battery
2020,8,566,United Kingdom,Display
2020,9,566,United Kingdom,Digitizer Replace
2020,10,566,United Kingdom,CABLES 
2020,11,566,United Kingdom,Replaced Battery
2020,12,566,United Kingdom,Home Button 
2019,1,596,Australia,Screen (Digitizer+LCD) Black
2019,2,596,Australia,6S Charging port replacement
2019,3,596,Australia,Screen (Glass Only)
2019,4,596,Australia,General Checking
2019,5,596,Australia,"Screen (Digitizer+LCD) White, Battery, Home Button replaced, Front camera"
2019,6,596,Australia,Screen (Glass Only) Black
2019,7,596,Australia,Battery Replacement
2019,8,596,Australia,Screen Replacement
2019,9,596,Australia,Glass Replacement
2019,10,596,Australia,Battery
2019,11,596,Australia,Charger Port Black/White
2019,12,596,Australia,Screen (Glass Only) Black
2020,1,596,Australia,Screen (Glass only)
2020,2,596,Australia,"LCD screen, back cover"
2020,3,596,Australia,Screen (Glass Only) Black
2020,4,596,Australia,"iPad Mini Screen Replacement - Black, Front Cam"
2020,5,596,Australia,Screen (Digitizer+LCD)
2020,6,596,Australia,"back cover, Screen (Digitizer+LCD)"
2020,7,596,Australia,Screen (Digitizer+LCD) White
2020,8,596,Australia,Battery
2019,1,623,Australia,Battery
2019,2,623,Australia,Cracked screen White
2019,3,623,Australia,LCD White
2019,4,623,Australia,Charger Port Black/White
2019,5,623,Australia,LCD Replacement Black
2019,6,623,Australia,LCD Black
2019,7,623,Australia,Screen Replacement 
2019,8,623,Australia,Cracked screen Black
2019,9,623,Australia,Battery Replacement
2019,10,623,Australia,Battery Replacement
2019,11,623,Australia,Charging Port
2019,12,623,Australia,Battery
2020,1,623,Australia,LCD White
2020,2,623,Australia,LCD Replacement Black
2020,3,623,Australia,LCD Replacement
2020,5,623,Australia,Volume and Silent Buttons Repair
2020,6,623,Australia,LCD Replacement
2020,7,623,Australia,LCD White
2020,8,623,Australia,"Screen Replacement , Chaging port"
2020,9,623,Australia,Battery 
2020,10,623,Australia,Cracked Screen White
2020,11,623,Australia,Hard Drive 256GB
2020,12,623,Australia,main board
2019,1,644,Australia,iPhone 6 LCD Replacement - AM
2019,2,644,Australia,J5 Pro LCD Replacement 
2019,3,644,Australia,iPhone 6S Plus Charging Port Replacement
2019,4,644,Australia,"iPhone 6S LCD Replacement - ORG, iPhone 6S Battery Replacement"
2019,5,644,Australia,Galaxy S6 LCD Assembly Replacement (LCD DEAD)
2019,6,644,Australia,iPhone 7 Plus LCD Replacement - ORG
2019,7,644,Australia,Phone/Tablet Charge Socket Replacement
2019,8,644,Australia,Macbook / iMac General Services
2019,9,644,Australia,iPhone 7 Plus LCD Replacement - ORG
2019,10,644,Australia,Iphone XR LCD Replacement AM 
2019,11,644,Australia,iPhone 7 Plus LCD Replacement - AM
2019,12,644,Australia,iPhone 6 LCD Replacement - AM
2020,1,644,Australia,iPhone 6 LCD Replacement - AM
2019,1,652,Australia,Screen (Glass+LCD) Replacement 
2019,2,652,Australia,Screen (Glass+LCD) Replacement
2019,3,652,Australia,IOS Restore
2019,4,652,Australia,Touch Glass (Digitizer) Replacement
2019,5,652,Australia,Diagnostics
2019,6,652,Australia,OS Reinstall 
2019,7,652,Australia,Screen (Glass+LCD) Replacement
2019,8,652,Australia,LCD Replacement (Digitizer + LCD)
2019,9,652,Australia,Screen (Glass+LCD) Replacement 
2019,10,652,Australia,Battery Replacement
2019,11,652,Australia,Screen (Glass+LCD) Replacement
2019,12,652,Australia,Diagnostics
2020,1,652,Australia,Battery Replacement
2020,2,652,Australia,Screen (Glass+LCD) Replacement
2020,3,652,Australia,Screen (Glass+LCD) Replacement
2020,4,652,Australia,"15.6"" 40 PIN LED Replacement"
2020,5,652,Australia,Diagnostics
2020,6,652,Australia,Battery Replacement
2020,7,652,Australia,Battery Replacement
2020,8,652,Australia,LCD Replacement (Digitizer + LCD)
2020,9,652,Australia,A1466 Battery
2020,10,652,Australia,LCD Replacement Aftermarket 
2020,11,652,Australia,Service
2020,12,652,Australia,Battery Replacement
2019,1,685,United States,Screen Repair 
2019,2,685,United States,Screen Repair
2019,3,685,United States,Screen Repair
2019,4,685,United States,Screen Repair 
2019,5,685,United States,Screen Repair 
2019,6,685,United States,Screen Repair 
2019,7,685,United States,Screen Repair 
2019,8,685,United States,Screen Repair 
2019,9,685,United States,Screen Repair 
2019,10,685,United States,Screen Repair 
2019,11,685,United States,Screen Repair 
2019,12,685,United States,Battery Repair 
2020,1,685,United States,Battery Repair 
2020,2,685,United States,Screen Repair 
2020,3,685,United States,Screen Repair Diigitizer
2020,4,685,United States,Screen Repair 
2020,5,685,United States,Screen Repair 
2020,6,685,United States,Screen Repair 
2020,7,685,United States,"Screen Repair , Battery Repair"
2020,8,685,United States,Screen Repair 
2020,9,685,United States,Screen Repair 
2020,10,685,United States,Screen Repair 
2020,11,685,United States,Screen Repair 
2020,12,685,United States,Screen Repair 
2019,1,689,Greece,Screen Replacement
2019,2,689,Greece,Audio IC
2019,3,689,Greece,Earpiece
2019,4,689,Greece,Screen Original White
2019,5,689,Greece,Unlock
2019,6,689,Greece,"Screen Original White, Courrier, Backlight IC"
2019,7,689,Greece,"HomeService, Screen Original Black"
2019,8,689,Greece,Unlock
2019,9,689,Greece,Digitizer Black
2019,10,689,Greece,Battery
2019,11,689,Greece,"Dock, Home Button, Screen Original Black, Battery"
2019,12,689,Greece,Digitizer Black
2020,1,689,Greece,Battery
2020,2,689,Greece,Screen Original Black
2020,3,689,Greece,Battery
2020,4,689,Greece,Screen Copy White
2020,5,689,Greece,Format
2020,6,689,Greece,"Battery, Earpiece"
2020,7,689,Greece,"Digitizer Black, LCD"
2020,8,689,Greece,Digitizer Black
2020,9,689,Greece,Earpiece
2020,10,689,Greece,Battery
2020,11,689,Greece,"Earpiece, HomeService"
2020,12,689,Greece,Battery
2019,1,694,Canada,Remplacement Vitre+LCD
2019,2,694,Canada,Diagnostic
2019,3,694,Canada,remplacement ecran assemblé
2019,4,694,Canada,remplacement ecran
2019,5,694,Canada,Diagnostic
2020,4,694,Canada,Remplacement d'écran + Frame
2020,5,694,Canada,Remplacement Port de Charge
2020,6,694,Canada,Remplacement Vitre+LCD
2020,7,694,Canada,Diagnostic
2020,8,694,Canada,Diagnostic
2020,9,694,Canada,Frais de main d'oeuvre
2020,10,694,Canada, Remplacement lcd
2020,11,694,Canada,Slim Case
2020,12,694,Canada,Remplacement Batterie
2019,1,695,United States,"(Glass Only) Screen Replacement, Back Camera Replacement"
2019,2,695,United States,Battery Replacement
2019,3,695,United States,(Glass Only) Screen Replacement
2019,4,695,United States,Battery Replacement
2019,5,695,United States,Screen Replacement
2019,6,695,United States,Screen Replacement
2019,7,695,United States,Screen Replacement
2019,8,695,United States,Screen Replacement
2019,9,695,United States,Diagnose
2019,10,695,United States,Screen (Digitizer+LCD) Replacement
2019,11,695,United States,Diagnosis
2019,12,695,United States,Touch glass (Digitizer) Replacement
2020,1,695,United States,Screen Replacement
2020,2,695,United States,Back glass repair
2020,3,695,United States,Screen replacement
2020,4,695,United States,Screen Replacement
2020,5,695,United States,Touch glass (Digitizer) Replacement
2020,6,695,United States,Screen Replacement 
2020,7,695,United States,Screen or LCD Replacement
2020,8,695,United States,Diagnosis
2020,9,695,United States,Screen LCD Replacement
2020,10,695,United States,Screen / LCD Replacement
2020,11,695,United States,Diagnosis
2020,12,695,United States,Screen Replacement
2019,1,753,United States,iPhone 7+ Cases
2019,2,753,United States,Screen Replacement iPhone 6S
2019,3,753,United States,Screen Replacement iPhone 6S
2019,4,753,United States,SOLD 14-cf0014dx
2019,5,753,United States,Micro USB Charge Cord
2019,6,753,United States,Tempered Glass Screen Protector
2019,7,753,United States,iPhone 5S Battery Replacement
2019,8,753,United States,SCREEN REPLACEMENT
2019,9,753,United States,Screen Replacement iPhone X OLED
2019,10,753,United States,Screen Replacement iPhone 6
2019,11,753,United States,Data Recovery Evaluation - Non refundable - Applies towards recovery costs
2019,12,753,United States,Battery Replacement 
2020,1,753,United States,Data transfer to secondary drive
2020,2,753,United States,iPad 3 Digitizer Replacement
2019,1,756,United States,Back Light Filter Replacement 
2019,2,756,United States,Diagnostics
2019,3,756,United States,LCD Replacement 
2019,4,756,United States,"frame replacement ,LCD Replacement AM"
2019,5,756,United States,LCD Replacement 
2019,6,756,United States,Tristar Replacement
2019,7,756,United States,LCD Replacement AM
2019,8,756,United States,Digitizer Replacement 
2019,9,756,United States,LCD Replacement AM
2019,10,756,United States,"LCD Replacement AM, Liquid Damage"
2019,11,756,United States,Battery Replacement
2019,12,756,United States,Battery Replacement
2020,1,756,United States,LCD Replacement AM
2020,2,756,United States,Charge Port Resolder
2020,3,756,United States,LCD Replacement  HQ
2020,4,756,United States,LCD Replacement 
2020,5,756,United States,LCD Replacement AM 
2020,6,756,United States,LCD Replacement 
2020,7,756,United States,"Back Glass/Frame Replacement, LCD Replacement HQ"
2020,8,756,United States,LCD Replacement
2020,9,756,United States,LCD Replacement 
2020,10,756,United States,LCD Replacement
2020,11,756,United States,LCD Replacement
2020,12,756,United States,LCD Replacement 
2019,1,757,Australia,Screen (Glass+LCD) Replacement 
2019,2,757,Australia,Screen (Glass+LCD) Replacement 
2019,3,757,Australia,Screen (Glass+LCD) Replacement
2019,4,757,Australia,Insurance Report
2019,5,757,Australia,Battery Replacement
2019,6,757,Australia,"Screen (Glass+LCD) Replacement, Home Button Replacement"
2019,7,757,Australia,Touch Glass (Digitizer) Replacement
2019,8,757,Australia,Screen (Glass+LCD) Replacement
2019,9,757,Australia,A1278 Keyboard Replacement
2019,10,757,Australia,Screen (Glass+LCD) Replacement
2019,11,757,Australia,Diagnostics
2019,12,757,Australia,Digitizer Replacement
2020,1,757,Australia,Screen (Glass+LCD) Replacement
2020,2,757,Australia,Screen (Glass+LCD) Replacement 
2020,3,757,Australia,Screen (Glass+LCD) Replacement
2020,4,757,Australia,Battery Replacement
2020,5,757,Australia,Diagnostics
2020,6,757,Australia,"15.6"" 40 PIN LED Replacement"
2020,7,757,Australia,iOS Restore
2020,8,757,Australia,Battery Replacement
2020,9,757,Australia,Harddisk Replacement
2020,10,757,Australia,Diagnostic 
2020,11,757,Australia,OS Reinstall 
2020,12,757,Australia,Home Button Replacement
2019,1,773,United Kingdom,Screen replacement
2019,2,773,United Kingdom,Screen replacement
2019,3,773,United Kingdom,Battery
2019,4,773,United Kingdom,SALE
2019,5,773,United Kingdom,Screen replacement
2019,6,773,United Kingdom,No power
2019,7,773,United Kingdom,Screen replacement
2019,8,773,United Kingdom,Screen replacement
2019,9,773,United Kingdom,Charging port
2019,10,773,United Kingdom,SALE
2019,11,773,United Kingdom,Wifi 
2019,12,773,United Kingdom,Battery 
2020,1,773,United Kingdom,Sale 
2020,2,773,United Kingdom,"Screen replacement. , Battery"
2020,3,773,United Kingdom,Screen replacement
2020,5,773,United Kingdom,Screen replacement. 
2020,6,773,United Kingdom,Screen replacement
2020,7,773,United Kingdom,charging port
2020,8,773,United Kingdom,Screen Replacement
2020,9,773,United Kingdom,Audio IC
2020,10,773,United Kingdom,Digitiser replacement. 
2020,11,773,United Kingdom,Screen replacement
2020,12,773,United Kingdom,Screen replacement.
2019,1,784,Australia,battery Replacement
2019,2,784,Australia,Data Recovery
2019,3,784,Australia,Screen Replacement
2019,4,784,Australia,battery Replacement
